City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Semnan,IR,2022-12-15 17:28:15,35.5729,53.3971,48.04,53,0,2.3
296,Cabo San Lucas,MX,2022-12-15 17:27:25,22.8909,-109.9124,73.51,60,20,3.44
297,Cardston,CA,2022-12-15 17:28:16,49.2,-113.3019,24.89,74,100,9.22
298,Victoria,HK,2022-12-15 17:25:38,22.2855,114.1577,62.33,92,100,1.99
299,Kindu,CD,2022-12-15 17:28:17,-2.95,25.95,75.29,77,90,1.01
300,Airai,TL,2022-12-15 17:28:17,-8.9266,125.4092,60.76,92,100,0.98
301,Crusetu,RO,2022-12-15 17:28:17,44.6333,23.6667,35.38,98,99,2.98
302,Yumen,CN,2022-12-15 17:28:18,40.2833,97.2,8.82,91,100,5.37
303,Nanakuli,US,2022-12-15 17:28:19,21.3906,-158.1547,71.55,81,0,4.61
304,Bairiki,KI,2022-12-15 17:28:19,1.3292,172.9752,79.95,78,54,5.41
305,Pacific Grove,US,2022-12-15 17:27:45,36.6177,-121.9166,50.52,74,99,5.99
306,Hithadhoo,MV,2022-12-15 17:28:21,-0.6,73.0833,81.59,70,11,10.89
307,Atar,MR,2022-12-15 17:28:21,20.5169,-13.0499,89.28,17,0,9.78
308,Tiksi,RU,2022-12-15 17:28:22,71.6872,128.8694,-29.49,100,79,2.15
309,Dvinskoy,RU,2022-12-15 17:28:23,62.1535,45.1175,16.72,90,100,9.13
310,Waingapu,ID,2022-12-15 17:28:23,-9.6567,120.2641,80.85,78,100,2.04
311,Sao Joao Da Barra,BR,2022-12-15 17:28:24,-21.6403,-41.0511,78.89,67,6,10.11
312,Qasigiannguit,GL,2022-12-15 17:28:24,68.8193,-51.1922,26.85,94,100,7.61
313,Bereda,ES,2022-12-15 17:28:25,43.2686,-7.5406,52.57,97,100,2.15
314,Popondetta,PG,2022-12-15 17:28:26,-8.7537,148.2534,74.39,96,100,2.77
315,Arman,RU,2022-12-15 17:28:26,59.7,150.1667,3.02,69,100,22.91
316,Benguela,AO,2022-12-15 17:28:26,-12.5763,13.4055,77.49,74,99,10.0
317,Quatre Cocos,MU,2022-12-15 17:28:27,-20.2078,57.7625,77.11,73,47,12.73
318,Ribeira Grande,PT,2022-12-15 17:28:27,38.5167,-28.7,59.77,72,75,10.0
319,Verkhnevilyuysk,RU,2022-12-15 17:28:27,63.4453,120.3167,-31.41,100,91,3.47
320,Lorengau,PG,2022-12-15 17:28:28,-2.0226,147.2712,81.37,79,100,10.78
321,Matagami,CA,2022-12-15 17:29:28,49.7502,-77.6328,28.51,93,0,10.36
322,Atambua,ID,2022-12-15 17:29:29,-9.1061,124.8925,74.82,86,100,2.06
323,Bonavista,CA,2022-12-15 17:29:29,48.6499,-53.1147,36.66,94,100,36.35
324,Lapua,FI,2022-12-15 17:29:29,62.9693,23.0088,9.28,94,16,5.91
325,Ullapool,GB,2022-12-15 17:29:30,57.8987,-5.1604,29.08,92,92,2.17
326,Saint George,US,2022-12-15 17:25:59,37.1041,-113.5841,39.43,61,0,1.01
327,Nizhniy Ingash,RU,2022-12-15 17:29:30,56.2,96.53,2.25,87,100,5.61
328,Vardo,NO,2022-12-15 17:29:30,70.3705,31.1107,17.58,93,75,25.32
329,Berezovka,BY,2022-12-15 17:29:31,53.7214,25.4993,22.06,93,99,5.73
330,Saint-Joseph,RE,2022-12-15 17:29:31,-21.3667,55.6167,77.38,84,84,9.95
331,Leighton Buzzard,GB,2022-12-15 17:29:31,51.9172,-0.658,32.18,88,0,6.91
332,Sept-Iles,CA,2022-12-15 17:24:35,50.2001,-66.3821,34.23,59,20,11.5
333,Margate,GB,2022-12-15 17:29:32,51.3813,1.3862,34.7,83,2,5.99
334,Kingsland,US,2022-12-15 17:29:32,30.8,-81.6898,71.96,93,98,9.31
335,Yerbogachen,RU,2022-12-15 17:29:33,61.2767,108.0108,-0.4,96,100,11.1
336,Rudiskes,LT,2022-12-15 17:29:33,54.5167,24.8333,19.67,100,98,3.67
337,Christchurch,NZ,2022-12-15 17:26:16,-43.5333,172.6333,60.91,92,100,6.91
338,Mitsamiouli,KM,2022-12-15 17:29:33,-11.3847,43.2844,80.56,78,33,8.41
339,Virtsu,EE,2022-12-15 17:29:34,58.5716,23.5115,28.98,91,100,8.39
340,Turukhansk,RU,2022-12-15 17:29:34,65.8167,87.9833,-0.47,95,100,13.44
341,Onega,RU,2022-12-15 17:29:34,63.9061,38.1404,22.21,90,100,12.95
342,Pringsewu,ID,2022-12-15 17:29:35,-5.3582,104.9744,74.1,94,100,0.78
343,Haines Junction,CA,2022-12-15 17:29:35,60.7522,-137.5108,33.75,60,97,10.36
344,Bilibino,RU,2022-12-15 17:29:35,68.0546,166.4372,-25.17,85,90,4.81
345,Bengkulu,ID,2022-12-15 17:29:36,-3.8004,102.2655,76.53,87,99,4.72
346,Manggar,ID,2022-12-15 17:29:36,-2.8833,108.2667,79.02,85,100,5.7
347,Bubaque,GW,2022-12-15 17:29:36,11.2833,-15.8333,82.65,48,0,9.91
348,Litovko,RU,2022-12-15 17:29:37,49.2361,135.1742,-14.35,94,100,4.54
349,Harrison,US,2022-12-15 17:29:37,30.4091,-89.0436,59.02,44,0,11.5
350,Thai Binh,VN,2022-12-15 17:29:38,20.45,106.3333,63.32,67,4,4.05
351,Erzin,TR,2022-12-15 17:29:38,36.9559,36.2,58.41,77,92,4.23
352,Acheng,CN,2022-12-15 17:29:38,45.5454,126.977,-5.49,71,1,6.29
353,Adrar,MR,2022-12-15 17:29:39,20.5022,-10.0711,84.96,18,0,5.84
354,Hualmay,PE,2022-12-15 17:29:39,-11.0964,-77.6139,75.31,69,99,9.37
355,Katsuura,JP,2022-12-15 17:29:39,35.1333,140.3,47.75,46,0,3.09
356,Nguruka,TZ,2022-12-15 17:29:40,-5.1092,31.0419,64.56,94,52,1.45
357,Elk City,US,2022-12-15 17:29:40,35.412,-99.4043,41.22,42,0,17.27
358,Voh,NC,2022-12-15 17:29:40,-20.9667,164.7,76.1,81,26,2.19
359,Kyra,RU,2022-12-15 17:29:41,49.5776,111.9753,-9.62,68,35,13.47
360,Sungurlu,TR,2022-12-15 17:29:41,40.1675,34.3739,51.26,80,80,4.05
361,Sorong,ID,2022-12-15 17:29:41,-0.8833,131.25,78.4,84,76,1.88
362,Cirie,IT,2022-12-15 17:29:42,45.2351,7.5988,38.73,88,100,2.3
363,Kintampo,GH,2022-12-15 17:29:42,8.0563,-1.7306,91.92,14,4,3.44
364,Obihiro,JP,2022-12-15 17:29:42,42.9172,143.2044,19.89,55,0,19.44
365,Bathsheba,BB,2022-12-15 17:30:43,13.2167,-59.5167,86.61,84,40,19.57
366,Orotukan,RU,2022-12-15 17:30:43,62.2667,151.7,-22.92,100,100,6.93
367,Kaeo,NZ,2022-12-15 17:30:43,-35.1,173.7833,63.88,92,92,4.05
368,Muravlenko,RU,2022-12-15 17:30:44,63.7898,74.523,5.14,76,85,19.98
369,Srednekolymsk,RU,2022-12-15 17:30:44,67.45,153.6833,-43.35,100,78,6.87
370,Terra Santa,BR,2022-12-15 17:30:44,-2.1042,-56.4869,98.06,30,86,4.9
371,Kulykiv,UA,2022-12-15 17:30:45,50.3142,24.8176,23.23,97,58,3.53
372,Burnie,AU,2022-12-15 17:30:45,-41.0667,145.9167,46.94,75,1,4.41
373,Guerrero Negro,MX,2022-12-15 17:27:32,27.9769,-114.0611,58.17,38,80,2.89
374,Felanitx,ES,2022-12-15 17:30:45,39.4696,3.1483,61.95,81,87,15.17
375,General Teran,MX,2022-12-15 17:30:46,25.2667,-99.6833,71.22,25,0,9.66
376,Vaitape,PF,2022-12-15 17:30:46,-16.5167,-151.75,80.35,76,68,16.08
377,Awjilah,LY,2022-12-15 17:30:46,29.1081,21.2869,72.09,35,0,7.92
378,Boa Vista,BR,2022-12-15 17:30:47,2.8197,-60.6733,87.78,51,75,16.11
379,Gonen,TR,2022-12-15 17:30:47,40.1049,27.654,58.96,84,68,6.53
380,George Town,MY,2022-12-15 17:30:17,5.4112,100.3354,82.24,90,20,3.44
381,Qandala,SO,2022-12-15 17:30:48,11.472,49.8728,75.88,76,11,6.69
382,Maturin,VE,2022-12-15 17:30:48,9.75,-63.1767,84.04,94,38,8.05
383,Oranjemund,NA,2022-12-15 17:30:48,-28.55,16.4333,69.4,85,7,7.0
384,Vung Tau,VN,2022-12-15 17:30:49,10.346,107.0843,77.85,76,17,5.84
385,Marawi,PH,2022-12-15 17:30:49,7.9986,124.2928,67.8,85,100,1.5
386,Conroe,US,2022-12-15 17:30:50,30.3119,-95.456,61.86,42,0,0.0
387,Pochutla,MX,2022-12-15 17:30:50,15.7432,-96.4661,85.82,46,3,6.82
388,Porto Da Folha,BR,2022-12-15 17:30:50,-9.9172,-37.2783,99.72,22,98,3.2
389,Tornio,FI,2022-12-15 17:30:51,65.8481,24.1466,5.02,92,82,3.11
390,Ulladulla,AU,2022-12-15 17:30:51,-35.35,150.4667,53.94,61,98,12.77
391,Longyearbyen,SJ,2022-12-15 17:30:51,78.2186,15.6401,4.84,72,40,10.36
392,Otaru,JP,2022-12-15 17:30:52,43.1894,141.0022,21.02,80,100,27.76
393,Gombong,ID,2022-12-15 17:30:52,-7.6072,109.5142,76.55,89,99,2.42
394,Avera,US,2022-12-15 17:30:53,33.194,-82.5271,56.71,69,79,13.18
395,Brumado,BR,2022-12-15 17:30:53,-14.2036,-41.6653,70.92,91,100,3.31
396,Vestmannaeyjar,IS,2022-12-15 17:30:54,63.4427,-20.2734,27.59,80,75,17.27
397,Murgab,TM,2022-12-15 17:30:54,37.4966,61.9714,48.07,66,0,0.0
398,Katherine,AU,2022-12-15 17:30:54,-14.4667,132.2667,82.72,65,40,6.91
399,Hasaki,JP,2022-12-15 17:30:55,35.7333,140.8333,34.2,44,5,5.37
400,Goderich,CA,2022-12-15 17:30:55,43.7501,-81.7165,35.91,86,100,24.16
401,Metro,ID,2022-12-15 17:30:55,-5.1131,105.3067,75.4,87,99,2.98
402,Bethanien,NA,2022-12-15 17:30:56,-26.502,17.1583,77.13,41,1,20.58
403,La Baule-Escoublac,FR,2022-12-15 17:30:56,47.2922,-2.364,39.22,53,0,17.27
404,Ponta Delgada,PT,2022-12-15 17:30:57,37.7333,-25.6667,61.5,63,20,10.36
405,Hambantota,LK,2022-12-15 17:30:57,6.1241,81.1185,74.97,83,80,9.46
406,Dawlatabad,AF,2022-12-15 17:30:57,36.4141,64.9053,50.09,35,81,2.93
407,Piste,MX,2022-12-15 17:29:01,20.7,-88.5833,86.05,70,75,6.91
408,Huarmey,PE,2022-12-15 17:30:58,-10.0681,-78.1522,74.93,72,83,10.0
409,Ankang,CN,2022-12-15 17:30:58,32.68,109.0172,43.09,69,100,7.58
410,Pangnirtung,CA,2022-12-15 17:30:59,66.1451,-65.7125,23.0,93,100,16.11
411,Jalu,LY,2022-12-15 17:30:59,29.0331,21.5482,71.29,34,0,8.3
412,Mayo,US,2022-12-15 17:32:00,38.8876,-76.5119,40.39,94,100,10.36
413,Touros,BR,2022-12-15 17:32:00,-5.1989,-35.4608,84.2,59,100,12.91
414,Funtua,NG,2022-12-15 17:32:00,11.5233,7.3081,73.85,17,34,10.0
415,Komsomolskiy,UZ,2022-12-15 17:32:01,40.4272,71.7189,32.72,93,12,4.61
416,Tomohon,ID,2022-12-15 17:32:01,1.3346,124.8392,66.74,95,92,2.37
417,Byron Bay,AU,2022-12-15 17:30:19,-28.65,153.6167,62.71,64,98,5.5
418,Manoel Urbano,BR,2022-12-15 17:32:02,-8.8389,-69.2597,93.88,40,93,4.05
419,Pacifica,US,2022-12-15 17:29:48,37.6138,-122.4869,51.17,73,75,8.99
420,Taltal,CL,2022-12-15 17:31:32,-25.4,-70.4833,71.11,69,53,7.36
421,Whitefish,US,2022-12-15 17:31:28,48.4111,-114.3376,25.2,93,100,0.0
422,Wanning,CN,2022-12-15 17:32:03,18.8003,110.3967,66.27,92,100,9.95
423,Petauke,ZM,2022-12-15 17:32:04,-14.2426,31.3253,68.47,89,90,7.16
424,Petropavlovsk-Kamchatskiy,RU,2022-12-15 17:32:04,53.0452,158.6483,21.79,74,75,6.71
425,Sur,OM,2022-12-15 17:32:05,22.5667,59.5289,74.01,48,12,10.22
426,Talpa,MX,2022-12-15 17:32:06,28.8257,-111.6257,58.55,44,35,1.01
427,Daru,PG,2022-12-15 17:32:07,-9.0763,143.2092,78.93,89,96,4.74
428,Klaksvik,FO,2022-12-15 17:32:07,62.2266,-6.589,29.32,61,100,13.33
429,Ca Mau,VN,2022-12-15 17:32:08,9.1769,105.15,73.94,86,13,0.51
430,Chanderi,IN,2022-12-15 17:32:08,24.7167,78.1333,60.1,45,69,1.95
431,The Valley,AI,2022-12-15 17:32:09,18.217,-63.0578,85.86,78,40,12.66
432,Busembatia,UG,2022-12-15 17:32:09,0.7697,33.6131,68.99,71,35,4.61
433,Waitati,NZ,2022-12-15 17:32:09,-45.75,170.5667,57.79,96,25,3.29
434,Pemangkat,ID,2022-12-15 17:32:10,1.1667,108.9667,78.17,82,100,5.61
435,Kathu,TH,2022-12-15 17:32:11,7.9178,98.3332,76.82,83,62,12.37
436,Jala,MX,2022-12-15 17:32:11,21.0833,-104.4333,79.36,22,19,0.4
437,Canutama,BR,2022-12-15 17:32:12,-6.5339,-64.3831,87.33,62,65,0.54
438,Namibe,AO,2022-12-15 17:32:13,-15.1961,12.1522,71.29,73,100,11.95
439,Nanortalik,GL,2022-12-15 17:32:13,60.1432,-45.2371,23.38,78,99,6.49
440,Ternate,ID,2022-12-15 17:32:14,0.8,127.4,79.63,80,85,4.03
441,Tiznit,MA,2022-12-15 17:32:14,29.5833,-9.5,58.87,79,95,10.09
442,Malkangiri,IN,2022-12-15 17:32:15,18.35,81.9,75.65,67,84,0.89
443,Sharjah,AE,2022-12-15 17:30:19,25.3573,55.4033,76.98,64,0,4.61
444,Praia Da Vitoria,PT,2022-12-15 17:32:17,38.7333,-27.0667,59.25,67,20,2.68
445,Marsh Harbour,BS,2022-12-15 17:32:18,26.5412,-77.0636,77.25,65,0,17.22
446,Rexburg,US,2022-12-15 17:32:14,43.826,-111.7897,18.91,86,100,0.0
447,Buraydah,SA,2022-12-15 17:32:18,26.326,43.975,68.45,39,12,13.04
448,Lushnje,AL,2022-12-15 17:32:19,40.9419,19.705,60.17,86,82,4.59
449,Fairbanks,US,2022-12-15 17:32:19,64.8378,-147.7164,19.36,86,100,5.75
450,Lazaro Cardenas,MX,2022-12-15 17:32:20,17.9583,-102.2,82.13,56,83,2.17
451,Bibiani,GH,2022-12-15 17:32:21,6.4635,-2.3194,82.53,45,26,1.66
452,Isangel,VU,2022-12-15 17:32:21,-19.55,169.2667,73.56,67,0,5.26
453,Tommot,RU,2022-12-15 17:32:22,58.9564,126.2925,-18.76,95,100,7.0
454,Micheweni,TZ,2022-12-15 17:32:22,-4.9667,39.8333,79.93,79,27,11.48
455,El Dorado,US,2022-12-15 17:32:23,38.7666,-120.5177,47.37,64,13,5.82
456,Pangkalanbuun,ID,2022-12-15 17:32:23,-2.6833,111.6167,73.67,98,100,2.46
457,Muisne,EC,2022-12-15 17:32:24,0.6,-80.0333,77.0,77,90,10.09
458,Payo,ID,2022-12-15 17:33:24,-3.7508,103.6372,73.92,97,99,1.95
459,Houston,US,2022-12-15 17:30:33,29.7633,-95.3633,62.26,42,0,4.61
460,Talcahuano,CL,2022-12-15 17:31:32,-36.7167,-73.1167,76.68,47,0,19.57
461,Alice Springs,AU,2022-12-15 17:31:31,-23.7,133.8833,62.15,34,22,5.75
462,Bambari,CF,2022-12-15 17:33:25,5.768,20.6757,84.78,39,50,4.03
463,Samfya,ZM,2022-12-15 17:33:26,-11.3649,29.5565,63.41,95,98,5.08
464,Two Rivers,US,2022-12-15 17:33:26,44.1539,-87.5693,36.09,86,100,8.05
465,Pauini,BR,2022-12-15 17:33:27,-7.7136,-66.9764,86.86,60,70,2.71
466,Augusto Correa,BR,2022-12-15 17:33:27,-1.0217,-46.635,84.67,65,100,5.61
467,Barra Patuca,HN,2022-12-15 17:33:27,15.8,-84.2833,82.85,66,9,9.22
468,Mapiripan,CO,2022-12-15 17:33:28,2.8892,-72.1256,88.68,52,70,9.19
469,Paita,PE,2022-12-15 17:33:28,-5.0892,-81.1144,76.08,65,79,12.28
470,Intipuca,SV,2022-12-15 17:33:28,13.1969,-88.0544,87.98,44,0,1.61
471,Broken Hill,AU,2022-12-15 17:33:29,-31.95,141.4333,54.46,44,0,10.67
472,Lancaster,US,2022-12-15 17:30:12,40.2504,-76.2499,34.83,88,100,5.01
473,Jumla,NP,2022-12-15 17:33:29,29.2747,82.1838,39.74,21,0,5.19
474,Kurilsk,RU,2022-12-15 17:33:30,45.2333,147.8833,24.71,67,100,31.32
475,Koppang,NO,2022-12-15 17:33:30,61.5706,11.0555,9.77,91,29,4.23
476,Sao Gabriel Da Cachoeira,BR,2022-12-15 17:33:30,-0.1303,-67.0892,87.6,70,40,5.75
477,Alofi,NU,2022-12-15 17:33:31,-19.0595,-169.9187,73.29,94,42,2.3
478,Sarangani,PH,2022-12-15 17:33:31,5.4033,125.4636,71.89,90,100,10.18
479,Hami,CN,2022-12-15 17:33:31,42.8,93.45,17.15,50,40,5.19
480,Mastic Beach,US,2022-12-15 17:33:32,40.7668,-72.8521,41.99,79,100,4.0
481,Nome,US,2022-12-15 17:33:32,64.5011,-165.4064,2.1,78,0,5.75
482,Koumac,NC,2022-12-15 17:33:33,-20.5667,164.2833,77.54,75,20,2.84
483,Klimovo,RU,2022-12-15 17:33:33,52.3805,32.1923,30.6,96,100,15.73
484,Nizwa,OM,2022-12-15 17:33:33,22.9333,57.5333,67.69,49,0,2.06
485,Matay,EG,2022-12-15 17:33:34,28.419,30.7792,66.34,46,0,7.83
486,The Pas,CA,2022-12-15 17:33:34,53.8251,-101.2541,19.42,86,100,10.36
487,Rangpur,BD,2022-12-15 17:33:34,25.75,89.25,66.06,37,21,5.91
488,Ndjole,GA,2022-12-15 17:33:35,-0.1783,10.7649,78.39,84,92,3.98
489,Victoria Point,AU,2022-12-15 17:33:35,-27.5833,153.3,69.91,83,45,1.99
490,Te Anau,NZ,2022-12-15 17:33:36,-45.4167,167.7167,57.42,96,84,1.52
491,Pierre,US,2022-12-15 17:33:37,44.3683,-100.351,18.52,88,100,32.21
492,Vicuna,CL,2022-12-15 17:33:37,-30.0319,-70.7081,95.77,25,0,11.21
493,Port Lincoln,AU,2022-12-15 17:33:38,-34.7333,135.8667,58.39,66,69,16.2
494,Vrangel,RU,2022-12-15 17:33:38,42.7297,133.0839,7.95,56,7,17.34
495,Uspenka,UA,2022-12-15 17:33:39,48.3903,39.1619,32.5,79,100,12.77
496,Itoman,JP,2022-12-15 17:33:39,26.1247,127.6694,68.02,77,100,16.11
497,Yulara,AU,2022-12-15 17:33:39,-25.2406,130.9889,71.47,37,100,5.79
498,Yar-Sale,RU,2022-12-15 17:33:40,66.8333,70.8333,13.1,87,100,18.97
499,Kupang,ID,2022-12-15 17:33:40,-10.1667,123.5833,79.38,81,100,2.35
500,Conakry,GN,2022-12-15 17:30:50,9.538,-13.6773,86.07,70,20,9.22
501,Port Blair,IN,2022-12-15 17:33:41,11.6667,92.75,80.64,65,40,4.61
502,Fukue,JP,2022-12-15 17:33:41,32.6881,128.8419,51.26,57,27,8.01
503,Alyangula,AU,2022-12-15 17:33:41,-13.8483,136.4192,83.57,74,82,7.87
504,Jawhar,SO,2022-12-15 17:34:42,2.7809,45.5005,75.45,76,0,14.97
505,Port Augusta,AU,2022-12-15 17:31:36,-32.5,137.7667,57.4,52,0,6.08
506,Atasu,KZ,2022-12-15 17:34:42,48.6814,71.6433,3.25,74,0,9.22
507,Freeport,US,2022-12-15 17:34:42,40.6576,-73.5832,41.29,77,75,10.36
508,San Benito Abad,CO,2022-12-15 17:34:43,8.929,-75.0271,86.32,68,84,1.83
509,Omboue,GA,2022-12-15 17:34:43,-1.5746,9.2618,77.99,84,61,4.88
510,Kamenka,RU,2022-12-15 17:34:43,51.3223,42.7678,20.61,95,99,10.38
511,Dergachi,RU,2022-12-15 17:34:45,51.2328,48.7659,19.92,97,89,5.91
512,Alexandria,EG,2022-12-15 17:30:30,31.2156,29.9553,67.14,79,0,4.61
513,Sijunjung,ID,2022-12-15 17:34:45,-0.6876,100.9537,71.56,97,98,0.31
514,Auki,SB,2022-12-15 17:34:45,-8.7676,160.7034,76.6,86,34,2.06
515,Santhia,IT,2022-12-15 17:34:46,45.3663,8.1726,36.75,100,100,4.21
516,Yamasaki,JP,2022-12-15 17:34:46,35.0,134.55,36.34,73,1,3.71
517,Cachoeiras De Macacu,BR,2022-12-15 17:34:46,-22.4625,-42.6531,81.82,54,12,2.82
518,Strezhevoy,RU,2022-12-15 17:34:47,60.7333,77.5889,-0.9,87,96,7.67
519,Limbang,MY,2022-12-15 17:34:47,4.75,115.0,77.11,97,100,2.59
520,Dong Hoi,VN,2022-12-15 17:34:47,17.4833,106.6,64.38,79,46,3.98
521,San Policarpo,PH,2022-12-15 17:34:48,12.1791,125.5072,81.32,82,100,14.2
522,College,US,2022-12-15 17:34:48,64.8569,-147.8028,19.35,85,100,5.75
523,Nogales,MX,2022-12-15 17:34:48,31.3086,-110.9422,49.01,70,0,0.0
524,Luderitz,NA,2022-12-15 17:34:49,-26.6481,15.1594,68.41,86,6,4.81
525,Innisfail,AU,2022-12-15 17:34:49,-17.5333,146.0333,75.51,95,27,2.91
526,Nemuro,JP,2022-12-15 17:34:50,43.3236,145.575,24.89,54,5,24.05
527,Saint Anthony,US,2022-12-15 17:34:50,45.0205,-93.218,34.66,94,100,5.75
528,Thinadhoo,MV,2022-12-15 17:34:50,0.5333,72.9333,81.23,75,64,9.51
529,Portobelo,PA,2022-12-15 17:34:51,9.55,-79.65,84.11,80,56,7.67
530,Talnakh,RU,2022-12-15 17:34:51,69.4865,88.3972,-0.8,93,100,15.39
531,Malanje,AO,2022-12-15 17:34:51,-9.5402,16.341,64.4,95,94,4.76
532,Druzhba,UA,2022-12-15 17:34:52,52.0428,33.9453,27.7,95,100,17.63
533,Sakaiminato,JP,2022-12-15 17:34:52,35.55,133.2333,42.78,70,75,12.66
534,Manokwari,ID,2022-12-15 17:34:52,-0.8667,134.0833,77.43,83,86,7.43
535,Saldanha,ZA,2022-12-15 17:34:53,-33.0117,17.9442,67.5,90,37,11.88
536,Alekseyevsk,RU,2022-12-15 17:34:53,57.8406,108.3492,-14.91,96,100,7.74
537,La Ronge,CA,2022-12-15 17:34:53,55.1001,-105.2842,3.45,78,75,9.22
538,Tessalit,ML,2022-12-15 17:34:54,20.1986,1.0114,79.02,14,0,8.32
539,Gasa,PS,2022-12-15 17:34:54,31.5,34.4667,60.87,77,2,3.78
540,Maneromango,TZ,2022-12-15 17:34:54,-7.1988,38.7848,72.82,87,21,8.03
541,Caxito,AO,2022-12-15 17:34:55,-8.5785,13.6643,77.67,81,62,5.93
542,Ziro,IN,2022-12-15 17:34:55,27.6333,93.8333,39.31,89,12,1.66
543,Vilhena,BR,2022-12-15 17:34:56,-12.7406,-60.1458,82.62,74,75,16.11
544,Neiafu,TO,2022-12-15 17:34:56,-18.65,-173.9833,75.88,94,75,8.05
545,Dondaicha,IN,2022-12-15 17:34:56,21.3333,74.5667,76.86,62,20,3.44
546,Rivadavia,AR,2022-12-15 17:34:57,-33.1905,-68.4608,86.54,17,0,9.37
547,Ziyang,CN,2022-12-15 17:34:57,29.2497,117.8547,46.71,64,76,3.18
548,Hasbergen,DE,2022-12-15 17:34:58,52.2333,7.9333,28.58,86,8,4.59
549,Mirnyy,RU,2022-12-15 17:34:58,62.5353,113.9611,-8.07,97,100,8.75
550,Bentiu,SS,2022-12-15 17:34:59,9.2333,29.8333,81.93,21,45,4.88
551,Acari,PE,2022-12-15 17:35:59,-15.4311,-74.6158,82.87,57,83,12.35
552,Lagoa,PT,2022-12-15 17:35:59,39.05,-27.9833,53.15,83,100,7.92
553,Valdosta,US,2022-12-15 17:36:00,30.8327,-83.2785,64.31,80,100,10.36
554,Svetlogorsk,BY,2022-12-15 17:36:00,52.6333,29.7333,28.85,91,100,9.93
555,Souillac,MU,2022-12-15 17:36:00,-20.5167,57.5167,77.38,78,40,8.05
556,Lufilufi,WS,2022-12-15 17:36:01,-13.8745,-171.5986,80.38,80,96,21.3
557,Cap Malheureux,MU,2022-12-15 17:36:01,-19.9842,57.6142,77.47,76,26,4.0
558,Iquitos,PE,2022-12-15 17:36:02,-3.7481,-73.2472,87.84,74,75,3.44
559,Maunatlala,BW,2022-12-15 17:36:02,-22.597,27.6301,82.69,43,87,6.35
560,Alakurtti,RU,2022-12-15 17:36:03,66.9672,30.3491,6.28,97,100,3.0
561,Salalah,OM,2022-12-15 17:36:03,17.0151,54.0924,78.89,65,40,1.14
562,Aykhal,RU,2022-12-15 17:36:04,66.0,111.5,-18.26,100,96,5.59
563,Winnemucca,US,2022-12-15 17:36:04,40.973,-117.7357,30.25,86,100,0.0
564,Otatitlan,MX,2022-12-15 17:36:05,18.2,-96.0333,76.24,74,66,5.7
565,Champerico,GT,2022-12-15 17:36:06,14.3,-91.9167,81.54,66,8,7.78
566,Twentynine Palms,US,2022-12-15 17:36:07,34.1356,-116.0542,52.05,40,25,3.0
567,Vila Franca Do Campo,PT,2022-12-15 17:36:08,37.7167,-25.4333,61.2,68,58,4.34
568,Zhovti Vody,UA,2022-12-15 17:36:08,48.3473,33.5003,31.82,97,100,7.11
569,Rosarito,MX,2022-12-15 17:36:10,32.3333,-117.0333,58.24,47,86,2.06
570,Korcula,HR,2022-12-15 17:36:11,42.9622,17.1369,61.05,83,100,23.78
571,Stornoway,GB,2022-12-15 17:36:11,58.2093,-6.3865,32.04,92,40,4.0
572,Noshiro,JP,2022-12-15 17:36:12,40.2039,140.0242,34.21,69,100,22.15
573,Shimoda,JP,2022-12-15 17:36:13,34.6667,138.95,41.11,72,1,19.51
574,Iwanai,JP,2022-12-15 17:36:13,42.9744,140.5089,21.96,72,100,22.21
